Date,Open,High,Low,Close,Volume,Adj Close,MA30,MA60,MA120,MA240
2003-03-21,11649.99,11849.97,11500.03,11800.04,1437200,14564.59,15076.352666666628,15196.903166666672,15929.86299999999,18318.76904166664
2003-03-24,12099.97,12149.99,11549.96,11599.98,1122100,14317.66,15047.550666666628,15201.017166666674,15927.805249999989,18287.397499999974
2003-03-25,10700.02,10900.0,10249.96,10450.02,1412500,12898.29,14957.038333333296,15181.475000000008,15922.148083333324,18251.91204166664
2003-03-26,10799.97,11000.03,10700.02,10700.02,1201400,13206.85,14870.63799999996,15167.075500000008,15922.148083333324,18215.65487499997
2003-03-27,10400.01,10549.97,10249.96,10299.98,470800,12713.09,14759.551333333296,15135.190000000008,15918.033416666656,18178.88329166664
2003-03-28,10100.0,10500.04,9979.99,10249.96,1036900,12651.35,14652.579999999962,15087.87433333334,15915.461166666657,18131.31166666664
2003-03-31,9520.02,9970.0,9350.0,9499.97,1043600,11725.65,14471.551999999963,15022.04533333334,15898.489416666656,18086.054624999975
2003-04-01,9450.03,9780.01,9299.99,9710.02,1105700,11984.91,14307.39366666663,14966.709000000008,15879.564333333323,18032.62033333331
2003-04-02,9999.96,10049.98,9669.99,9780.01,1400000,12071.3,14137.887333333296,14906.640833333342,15861.87274999999,17979.545999999977
2003-04-03,10299.98,10349.99,9549.99,9770.02,2107100,12058.97,13953.56866666663,14852.538833333343,15831.221499999989,17919.99183333331
2003-04-04,9549.99,10549.97,9489.98,10450.02,1937800,12898.29,13811.62866666663,14808.311666666676,15803.450666666655,17867.02066666664
2003-04-07,10700.02,11700.01,10299.98,11599.98,2949100,14317.66,13719.055333333295,14769.22550000001,15792.136249999989,17827.420499999975
2003-04-08,11150.0,11649.99,11049.97,11500.03,2147100,14194.29,13657.341999999962,14721.911500000011,15784.936499999989,17782.677916666646
2003-04-09,11299.97,11750.02,11049.97,11299.97,2770900,13947.36,13587.397666666628,14686.939333333345,15757.164833333323,17737.934958333313
2003-04-10,11450.01,11500.03,10849.99,11000.03,2452200,13577.15,13494.827333333295,14649.910833333346,15727.850583333322,17693.19237499998
2003-04-11,11000.03,11599.98,11000.03,11450.01,2180300,14132.56,13410.48499999996,14622.13916666668,15703.164749999989,17648.449833333314
2003-04-14,11599.98,11800.04,11349.98,11549.96,1389700,14255.92,13317.911333333293,14597.452500000014,15673.85049999999,17607.306708333315
2003-04-15,11800.04,12300.03,11500.03,12000.02,2584500,14811.42,13268.54099999996,14576.88133333335,15647.622083333321,17570.278291666647
2003-04-16,12349.97,12399.98,11950.01,12099.97,2389800,14934.79,13243.854333333291,14569.68083333335,15629.107916666655,17532.735458333314
2003-04-17,11849.97,12000.02,11700.01,11750.02,1108000,14502.86,13239.742333333292,14554.252500000015,15603.908499999989,17492.107208333317
2003-04-18,12050.04,12099.97,11500.03,11599.98,1886400,14317.66,13235.626999999957,14546.023166666682,15582.822916666655,17445.30729166665
2003-04-21,11349.98,11450.01,11099.98,11400.0,1311300,14070.82,13241.796999999959,14542.938166666681,15557.10899999999,17399.535833333313
2003-04-22,11200.01,11200.01,10849.99,11000.03,1221800,13577.15,13278.82699999996,14527.509666666681,15526.766666666656,17354.79324999998
