Date,Open,High,Low,Close,Volume,Adj Close,MA20,MA200
2011-12-22,43700.04,43799.99,43249.98,43700.04,130200,54258.6,57021.14500000002,72340.1805
2011-12-23,43999.97,44150.02,43600.01,43700.04,298300,54258.6,57011.83500000002,72222.22750000001
2011-12-26,43900.02,44200.03,43400.03,43549.99,186000,54072.3,56912.50500000003,72106.44700000001
2011-12-27,43100.01,43799.99,42800.0,42800.0,229300,53141.1,56744.88500000003,71990.97700000001
2011-12-28,42600.02,43299.99,42300.01,42400.04,294200,52644.5,56527.605000000025,71900.96
2011-12-29,42100.03,43700.04,42100.03,43499.98,271600,54010.2,56297.90500000003,71820.255
2011-12-30,43499.98,43499.98,43499.98,43499.98,0,54010.2,56099.24500000003,71725.892
2012-01-02,43749.98,44400.01,43249.98,43499.98,267900,54010.2,55881.960000000036,71632.771
2012-01-03,43900.02,44900.01,43900.02,44700.03,460900,55500.2,55804.36000000003,71551.44549999999
2012-01-04,44999.96,44999.96,44049.99,44400.01,303200,55127.7,55615.01500000003,71452.11649999999
2012-01-05,44400.01,44600.0,43299.99,43999.97,385400,54631.0,55341.86000000002,71352.16649999999
2012-01-06,43549.99,44100.0,42699.97,43150.03,307500,53575.7,55025.25000000002,71249.42299999998
2012-01-09,42749.99,42800.0,42300.01,42600.02,263400,52892.8,54640.35000000002,71139.53999999998
2012-01-10,42850.02,43549.99,42699.97,42900.03,376300,53265.3,54354.78000000003,71029.65749999999
2012-01-11,43100.01,43100.01,42100.03,42449.97,473600,52706.5,54081.62500000002,70908.28949999998
2012-01-12,42699.97,42850.02,42300.01,42850.02,298200,53203.2,53882.970000000016,70788.16349999998
2012-01-13,42999.98,44499.97,42999.98,44499.97,941900,55251.8,53814.680000000015,70677.65949999998
2012-01-16,43950.04,45450.02,43549.99,45049.97,727700,55934.7,53991.61000000001,70548.84199999999
2012-01-17,45299.97,47149.98,45200.02,47000.02,1036200,58355.9,54255.455,70425.92249999999
2012-01-18,46599.97,47050.03,46099.98,46450.01,541400,57673.0,54426.175,70303.93399999998
2012-01-19,46849.97,47699.99,46550.04,47099.97,475600,58480.0,54637.244999999995,70189.70499999999
2012-01-20,47300.03,48000.0,47099.97,47550.03,383200,59038.8,54876.25499999999,70083.85749999998
2012-01-23,47550.03,47550.03,47550.03,47550.03,0,59038.8,55124.579999999994,69983.59749999997
2012-01-24,47550.03,47550.03,47550.03,47550.03,0,59038.8,55419.46499999999,69876.50849999998
2012-01-25,47399.98,48000.0,46649.99,47300.03,338200,58728.4,55723.65999999999,69778.42099999999
2012-01-26,47050.03,48999.99,47050.03,48600.03,698500,60342.5,56040.27499999999,69690.26649999998
2012-01-27,48899.96,50900.02,48649.97,50299.99,1052000,62453.2,56462.42499999999,69600.86999999998
2012-01-30,50700.04,51100.0,49800.0,50600.01,539900,62825.7,56903.19999999999,69512.09449999998
2012-01-31,50600.01,52200.02,49699.97,50900.02,565600,63198.2,57288.09999999999,69420.83599999997
2012-02-01,50999.97,54800.02,50900.02,54099.96,1079100,67171.3,57890.27999999999,69358.13449999997
2012-02-02,55800.01,57299.99,55300.01,56400.04,1181800,70027.1,58660.085,69314.05749999997
2012-02-03,56400.04,56499.99,54399.98,55600.03,532200,69033.8,59432.990000000005,69263.77249999998
2012-02-06,56400.04,56400.04,54200.0,55899.96,396400,69406.2,60258.659999999996,69222.17799999997
2012-02-07,55300.01,56100.02,53899.98,54500.01,393200,67668.0,60978.795,69176.23849999996
2012-02-08,54899.97,57499.97,54099.96,57100.01,724700,70896.2,61888.27999999999,69137.12749999996
2012-02-09,57700.04,58799.97,56300.0,57499.97,509100,71392.8,62797.759999999995,69101.74149999996
2012-02-10,56699.97,57700.04,56300.0,56900.03,307000,70647.9,63567.56499999999,69054.56049999996
2012-02-13,56900.03,57100.01,55699.98,56199.98,317100,69778.7,64259.76499999999,69000.54999999996
2012-02-14,55500.0,57499.97,55500.0,56300.0,426500,69902.9,64837.11499999999,68943.43549999996
2012-02-15,56499.99,58299.98,56400.04,57799.98,435500,71765.3,65541.73,68868.93849999997
2012-02-16,57499.97,57999.97,56499.99,56800.0,331500,70523.7,66143.915,68791.33749999997
2012-02-17,57100.01,58499.96,57100.01,58100.0,534700,72137.8,66798.86499999999,68721.80699999997
2012-02-20,57499.97,58900.01,56100.02,56600.02,469700,70275.4,67360.69499999998,68636.13549999997
2012-02-21,56600.02,56699.97,52400.0,53000.03,1754700,65805.6,67699.03499999999,68535.56499999997
2012-02-22,52400.0,53099.98,51700.03,52799.97,743000,65557.2,68040.47499999999,68434.37299999996
2012-02-23,52599.98,53299.96,52000.04,52400.0,389000,65060.6,68276.37999999999,68338.14799999997
2012-02-24,51900.01,52799.97,51900.01,52799.97,282700,65557.2,68431.57999999999,68249.37249999997
2012-02-27,52500.03,52799.97,49900.03,49999.98,730700,62080.7,68394.32999999999,68146.93899999995
2012-02-28,50499.98,52099.99,50400.02,51600.0,510700,64067.3,68437.785,68050.09299999996
2012-02-29,52299.97,53899.98,52200.02,52799.97,675100,65557.2,68357.07999999999,67950.76349999996
2012-03-01,52799.97,52799.97,52799.97,52799.97,0,65557.2,68133.58499999999,67853.91749999995
2012-03-02,52200.02,53800.03,51700.03,52500.03,382100,65184.8,67941.13499999998,67758.31349999996
2012-03-05,52799.97,53599.97,52400.0,53000.03,332800,65805.6,67761.105,67680.71249999995
2012-03-06,52899.99,53200.01,50999.97,51600.0,406000,64067.3,67581.06999999999,67592.55799999996
2012-03-07,50999.97,52899.99,50999.97,51600.0,485900,64067.3,67239.625,67519.30249999996
2012-03-08,52099.99,54899.97,52000.04,54899.97,785200,68164.6,67078.215,67465.91299999996
2012-03-09,55500.0,56199.98,54300.03,55600.03,611400,69033.8,66997.51000000001,67421.21499999997
2012-03-12,55100.04,56100.02,54300.03,54699.99,201300,67916.3,66904.39000000001,67372.17099999997
2012-03-13,55000.0,55500.0,54099.96,54800.02,232400,68040.5,66811.27000000002,67320.02349999997
2012-03-14,55800.01,57100.01,55300.01,56199.98,634200,69778.7,66711.94000000002,67277.80849999997
2012-03-15,56199.98,56800.0,55000.0,55399.97,342900,68785.4,66625.02500000001,67230.62699999998
2012-03-16,55999.99,56400.04,54500.01,55300.01,352100,68661.3,66451.20000000001,67187.17049999998
2012-03-19,54899.97,55600.03,53899.98,54599.96,356600,67792.1,66327.03500000002,67136.26399999998
2012-03-20,54099.96,54800.02,53599.97,54099.96,280500,67171.3,66395.32000000002,67076.04549999998
2012-03-21,54699.99,54800.02,53099.98,53700.01,259600,66674.7,66451.19500000002,67007.75649999997
2012-03-22,53700.01,53700.01,50999.97,51799.98,785100,64315.6,66413.94500000002,66931.39699999997
2012-03-23,52000.04,52000.04,50499.98,51499.97,579500,63943.1,66333.24000000002,66851.31249999997
2012-03-26,51100.0,51900.01,50100.01,50700.04,481900,62949.9,66376.70000000003,66762.53749999998
2012-03-27,51299.98,51600.0,50199.96,50999.97,489600,63322.3,66339.45000000003,66662.58749999997
2012-03-28,51100.0,51100.0,49150.04,49300.01,734000,61211.6,66122.17000000003,66552.70449999998
2012-03-29,49699.97,50900.02,49600.02,50499.98,551400,62701.5,65979.38500000004,66449.65049999997
2012-03-30,51200.03,51400.01,49999.98,49999.98,406800,62080.7,65824.18000000002,66334.17999999996
2012-04-02,50199.96,51700.03,50199.96,51600.0,407900,64067.3,65737.26500000003,66226.78049999996
2012-04-03,51700.03,52000.04,50999.97,51299.98,388700,63694.8,65718.64000000003,66130.55549999997
2012-04-04,51600.0,51799.98,49999.98,50499.98,387900,62701.5,65650.35000000002,66026.25999999997
2012-04-05,50400.02,50499.98,49600.02,49999.98,318700,62080.7,65346.15500000001,65900.85699999996
2012-04-06,50600.01,50900.02,49900.03,49999.98,293500,62080.7,64998.500000000015,65775.45399999995
2012-04-09,49949.97,50199.96,48850.03,49050.01,287100,60901.2,64647.74500000001,65644.77399999996
2012-04-10,48800.01,49999.98,48800.01,49699.97,292900,61708.2,64331.130000000005,65518.12899999996
2012-04-11,49699.97,49699.97,49699.97,49699.97,0,61708.2,63927.605,65393.967499999955
2012-04-12,49199.97,49800.0,48199.99,49300.01,310900,61211.6,63548.915000000015,65264.83949999996
2012-04-13,49749.99,50499.98,49749.99,50499.98,288400,62701.5,63250.92500000001,65129.50349999996
2012-04-16,49300.01,49600.02,47849.96,48100.04,801300,59721.7,62847.405000000006,64982.99299999995
2012-04-17,48300.02,48300.02,46800.04,47399.98,520200,58852.5,62431.465000000004,64830.274499999956
2012-04-18,47949.99,48050.02,46649.99,47050.03,398200,58418.0,62018.630000000005,64680.349999999955
2012-04-19,47000.02,47750.01,46950.0,47200.0,234600,58604.2,61733.06,64534.46049999995
2012-04-20,47599.96,47699.99,45799.96,46149.99,414800,57300.5,61400.92999999999,64377.70649999995
2012-04-23,46000.03,47200.0,46000.03,46950.0,240000,58293.8,61168.125,64229.64399999995
2012-04-24,46399.99,46700.0,45150.0,45650.0,385600,56679.7,60835.994999999995,64066.061499999945
2012-04-25,45900.0,45900.0,44600.0,44950.03,390400,55810.6,60565.94499999999,63911.16999999995
2012-04-26,45299.97,45349.99,43400.03,43950.04,452500,54569.0,60159.31999999999,63749.449999999946
2012-04-27,43950.04,44549.98,43400.03,44150.02,347000,54817.3,59796.15,63595.17949999995
2012-04-30,44600.0,45950.01,44100.0,44499.97,476500,55251.8,59355.375,63436.25249999995
2012-05-01,44499.97,44499.97,44499.97,44499.97,0,55251.8,58933.225,63269.254999999954
2012-05-02,43999.97,45599.99,43999.97,45599.99,320900,56617.6,58629.030000000006,63109.08649999995
2012-05-03,45599.99,46000.03,45599.99,45700.02,228600,56741.8,58362.08500000001,62948.91849999995
2012-05-04,45700.02,48199.99,45700.02,48199.99,674700,59845.8,58250.34000000001,62808.61599999995
2012-05-07,48699.98,48699.98,47500.01,47750.01,573600,59287.1,58169.635000000024,62675.45299999995
2012-05-08,48199.99,48949.98,47949.99,48350.03,489100,60032.1,58085.83000000003,62550.98149999995
2012-05-09,48500.0,49449.97,47949.99,48449.98,330300,60156.2,58008.230000000025,62426.50949999995
2012-05-10,48000.0,49400.04,48000.0,48999.99,417700,60839.1,57989.605000000025,62313.52249999994
2012-05-11,48999.99,49249.99,47000.02,47500.01,394400,58976.7,57803.36500000003,62189.36099999994
2012-05-14,47450.0,47450.0,45599.99,46599.97,269000,57859.2,57710.24000000003,62069.54499999993
2012-05-15,46000.03,46599.97,44950.03,45500.03,425400,56493.5,57592.29000000002,61942.27949999994
2012-05-16,44999.96,46599.97,44799.98,44849.99,368100,55686.4,57455.71000000002,61803.52899999994
2012-05-17,44950.03,46099.98,44900.01,45799.96,259100,56865.9,57368.79500000002,61678.746499999936
2012-05-18,44950.03,44999.96,43100.01,43600.01,446600,54134.4,57210.49000000001,61544.65199999994
2012-05-21,43700.04,44499.97,43700.04,44049.99,194700,54693.1,57030.455000000016,61418.93849999993
2012-05-22,45099.99,45099.99,43999.97,44600.0,247400,55376.0,56965.27000000002,61297.26049999993
2012-05-23,44299.98,45150.0,43900.02,43999.97,208400,54631.0,56906.290000000015,61177.44449999994
2012-05-24,44100.0,45650.0,44100.0,44450.03,260600,55189.8,56937.330000000016,61072.83849999994
2012-05-25,44799.98,45700.02,44749.96,45200.02,259100,56121.0,57002.515000000014,60967.92199999993
2012-05-28,45200.02,45200.02,45200.02,45200.02,0,56121.0,57045.97500000001,60864.86799999993
2012-05-29,45500.03,45799.96,45049.97,45799.96,234000,56865.9,57126.68000000001,60782.92149999994
2012-05-30,45599.99,45799.96,44849.99,45200.02,213400,56121.0,57101.85,60720.84099999994
2012-05-31,44600.0,45599.99,44150.02,45200.02,257300,56121.0,57070.81,60655.65649999994
2012-06-01,45500.03,46300.04,45299.97,45750.03,590300,56803.9,56918.71499999999,60582.09099999994
2012-06-04,44950.03,45650.0,44249.97,44499.97,393500,55251.8,56716.94999999999,60508.214499999944
2012-06-05,45250.04,47149.98,44650.01,46500.02,391100,57735.1,56602.09999999999,60452.962999999945
2012-06-06,46500.02,46500.02,46500.02,46500.02,0,57735.1,56481.045,60392.744999999944
2012-06-07,47099.97,47949.99,46200.01,46899.98,469200,58231.7,56350.67499999999,60324.45599999994
2012-06-08,47000.02,47099.97,46099.98,46300.04,193600,57486.8,56276.17999999999,60253.68399999995
2012-06-11,46950.0,47399.98,46700.0,47399.98,218000,58852.5,56325.844999999994,60187.25749999994
2012-06-12,46750.02,46899.98,46300.04,46649.99,319500,57921.3,56397.235,60124.24549999995
2012-06-13,47250.01,47300.03,46550.04,46899.98,252500,58231.7,56524.5,60070.85599999995
2012-06-14,46700.0,47250.01,46349.98,47250.01,220300,58666.3,56614.520000000004,60034.53899999996
2012-06-15,47349.96,47349.96,46700.0,47300.03,202400,58728.4,56844.22000000001,59987.357999999964
2012-06-18,47899.97,48199.99,47300.03,47649.98,364400,59162.9,57067.71,59916.896499999966
2012-06-19,47699.99,47699.99,46849.97,47300.03,324200,58728.4,57235.329999999994,59843.02049999997
2012-06-20,47599.96,47599.96,46950.0,47450.0,224500,58914.6,57449.509999999995,59773.80049999997
2012-06-21,47699.99,49449.97,47699.99,49249.99,1127000,61149.5,57747.494999999995,59730.654499999975
2012-06-22,49350.02,50299.99,49050.01,49400.04,839100,61335.8,58008.235,59693.406499999975
2012-06-25,49850.02,49900.03,48999.99,49199.97,363000,61087.4,58256.55499999999,59651.81249999998
2012-06-26,48999.99,49949.97,48999.99,49350.02,258300,61273.7,58476.94499999999,59620.46199999997
2012-06-27,49499.99,50299.99,48600.03,49850.02,352100,61894.5,58765.619999999995,59597.18199999997
2012-06-28,50600.01,51100.0,50299.99,50299.99,400700,62453.2,59082.229999999996,59576.69549999997
2012-06-29,50299.99,50999.97,49850.02,50299.99,424600,62453.2,59364.69499999999,59580.109999999964
2012-07-02,49699.97,50100.01,48750.0,49699.97,631900,61708.2,59687.51499999999,59620.15199999996
2012-07-03,49900.03,51900.01,49800.0,51299.98,709300,63694.8,59985.499999999985,59682.85349999996
2012-07-04,50900.02,51799.98,50700.04,51600.0,407000,64067.3,60302.109999999986,59728.482999999964
2012-07-05,51600.0,51700.03,50999.97,51600.0,196800,64067.3,60593.88999999999,59781.87249999996
2012-07-06,52099.99,52099.99,50999.97,51700.03,189500,64191.5,60929.124999999985,59831.22699999996
2012-07-09,51499.97,52000.04,51200.03,51400.01,351100,63819.0,61177.44999999999,59875.92499999996
2012-07-10,51499.97,51799.98,50999.97,51400.01,201900,63819.0,61472.334999999985,59943.592999999964
2012-07-11,51499.97,51700.03,50299.99,50799.99,252800,63074.0,61714.44999999999,60019.64199999996
2012-07-12,50700.04,51100.0,49800.0,50299.99,369200,62453.2,61903.794999999984,60072.09999999996
2012-07-13,50499.98,51100.0,49650.03,50299.99,296100,62453.2,62090.03499999999,60105.00299999996
2012-07-16,50499.98,51799.98,49949.97,51400.01,442100,63819.0,62322.83999999999,60147.838999999956
2012-07-17,51400.01,51900.01,50900.02,50999.97,398600,63322.3,62552.534999999996,60184.46649999996
2012-07-18,50999.97,52000.04,50799.99,51299.98,609300,63694.8,62791.545,60227.92299999996
2012-07-19,51799.98,52899.99,51200.03,51799.98,658100,64315.6,62949.85,60245.30549999996
2012-07-20,52299.97,52899.99,50199.96,50600.01,652100,62825.7,63024.344999999994,60257.721499999956
2012-07-23,49999.98,49999.98,48550.01,49550.0,434900,61522.0,63046.075,60253.06549999996
2012-07-24,49400.04,50400.02,49350.02,49650.03,181800,61646.2,63064.7,60260.20499999995
2012-07-25,48699.98,49449.97,48550.01,49100.02,234200,60963.3,63018.14,60255.859499999955
2012-07-26,49100.02,49400.04,47899.97,48350.03,321000,60032.1,62897.08500000001,60265.79249999995
2012-07-27,48999.99,49350.02,48399.97,49350.02,341200,61273.7,62838.11000000001,60280.381499999945
2012-07-30,48399.97,49199.97,47550.03,47800.02,692600,59349.2,62720.16000000001,60259.894999999946
2012-07-31,47899.97,48449.98,47550.03,48300.02,444300,59970.0,62533.920000000006,60248.09999999995
2012-08-01,48649.97,49600.02,48449.98,48999.99,447600,60839.1,62372.51000000001,60240.650499999945
2012-08-02,49350.02,49350.02,48649.97,48999.99,187700,60839.1,62211.10000000001,60222.02599999994
2012-08-03,48550.01,48899.96,48000.0,48350.03,195100,60032.1,62003.13000000002,60198.74599999994
2012-08-06,48850.03,49100.02,48350.03,48649.97,278000,60404.5,61832.40500000001,60190.36499999995
2012-08-07,48800.01,48850.03,48100.04,48600.03,355100,60342.5,61658.580000000016,60185.39849999994
2012-08-08,48699.98,49100.02,48100.04,48199.99,425900,59845.8,61497.17000000002,60182.91499999994
2012-08-09,48300.02,48800.01,48199.99,48750.0,431000,60528.7,61400.94500000002,60188.81249999994
2012-08-10,48750.0,49199.97,48649.97,49199.97,278300,61087.4,61332.65500000001,60188.81249999994
2012-08-13,49300.01,49650.03,49050.01,49350.02,233900,61273.7,61205.390000000014,60190.05399999994
2012-08-14,49650.03,50999.97,49650.03,50600.01,607900,62825.7,61180.56000000001,60211.782499999936
2012-08-15,50600.01,50600.01,50600.01,50600.01,0,62825.7,61137.105,60235.683499999934
2012-08-16,51200.03,51299.98,49850.02,50299.99,289800,62453.2,61043.985,60280.07099999993
2012-08-17,50199.96,50400.02,48800.01,48949.98,645000,60777.0,60941.55,60305.52399999993
2012-08-20,49100.02,49650.03,48649.97,49499.99,283200,61459.9,60938.44499999999,60331.59799999993
